mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.2077880382537842,0.0215347941747694,0.07443089485168457,0.0036178870203285034,3,2,10,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 500}",0.9922600619195047,0.9618163054695563,0.9969040247678018,0.9860681114551084,0.9938080495356038,0.986171310629515,0.012678807140867113,100,0.9946465428276574,0.9989035087719299,0.9953237874097007,0.9952915376676987,0.9946465428276574,0.9957623839009286,0.0015981821619756064
0.23993539810180664,0.004025696393544551,0.01825847625732422,0.00026597904876798066,3,4,2,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.9932920536635708,0.967234262125903,0.9963880288957688,0.9834881320949432,0.9927760577915377,0.9866357069143448,0.0106154786240944,90,0.993421052631579,0.9986455108359134,0.9945820433436533,0.9950980392156862,0.9941305469556244,0.9951754385964913,0.0018203943854056507
0.48586668968200686,0.00797743368416893,0.032342720031738284,0.0009202184471740676,3,4,2,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9912280701754386,0.9623323013415892,0.9963880288957687,0.9840041279669762,0.9927760577915378,0.9853457172342621,0.01219148765789257,107,0.9934533023735811,0.9987422600619196,0.9945175438596492,0.994936790505676,0.9942595459236326,0.9951818885448918,0.001844798000407526
1.3047854423522949,0.051054354286611196,0.07326350212097169,0.00302646446957014,3,4,2,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.9927760577915377,0.9613003095975232,0.9969040247678018,0.9855521155830753,0.9932920536635707,0.9859649122807017,0.012870554864902971,101,0.9941627966976263,0.9985487616099071,0.9949690402476781,0.9947110423116614,0.9943240454076366,0.995343137254902,0.0016277144785126734
0.2456287384033203,0.004474416665836891,0.0187283992767334,0.000631648233881031,3,4,5,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9932920536635708,0.967234262125903,0.9963880288957688,0.9834881320949432,0.9927760577915377,0.9866357069143448,0.0106154786240944,90,0.993421052631579,0.9986455108359134,0.9945820433436533,0.9950980392156862,0.9941305469556244,0.9951754385964913,0.0018203943854056507
0.4801290035247803,0.004138275377181768,0.03085670471191406,0.0001734794004330674,3,4,5,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9912280701754386,0.9623323013415892,0.9963880288957687,0.9840041279669762,0.9927760577915378,0.9853457172342621,0.01219148765789257,107,0.9934533023735811,0.9987422600619196,0.9945175438596492,0.994936790505676,0.9942595459236326,0.9951818885448918,0.001844798000407526
1.393889570236206,0.10687641219769203,0.09410724639892579,0.01340625951841509,3,4,5,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.9927760577915377,0.9613003095975232,0.9969040247678018,0.9855521155830753,0.9932920536635707,0.9859649122807017,0.012870554864902971,101,0.9941627966976263,0.9985487616099071,0.9949690402476781,0.9947110423116614,0.9943240454076366,0.995343137254902,0.0016277144785126734
0.24881219863891602,0.01714722890199297,0.0181243896484375,0.0003719194544263412,3,4,10,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9922600619195047,0.967234262125903,0.9963880288957688,0.9834881320949432,0.9927760577915377,0.9864293085655316,0.010493382180014195,97,0.9932920536635707,0.9985810113519092,0.9944852941176471,0.9949045407636739,0.9940337977296182,0.9950593395252838,0.0018401466535436998
0.506715726852417,0.058905628072390595,0.04383907318115234,0.02402052132183081,3,4,10,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9912280701754386,0.9618163054695562,0.9963880288957687,0.9840041279669762,0.9938080495356038,0.9854489164086686,0.012518191725164848,106,0.9934533023735811,0.9985810113519094,0.994453044375645,0.9946465428276573,0.9941627966976264,0.9950593395252838,0.0018068376657003982
1.4505932807922364,0.11482735231126616,0.07213716506958008,0.0019642804533294813,3,4,10,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 500}",0.9922600619195047,0.9607843137254902,0.9969040247678018,0.9850361197110423,0.9927760577915377,0.9855521155830754,0.01295961409779202,105,0.9940660474716202,0.9984197626418988,0.9948722910216719,0.9946465428276574,0.9942917956656346,0.9952592879256965,0.0016045988685757851
